Lat	Long	SoilClass		SoilDepth	HzSimb	HzDeIn	HzDeFn	HzVal	Silt	Clay	Sand	pH_KCL	C	C_N	BD
-16.2	-54.6333	Podzólico_vermelho_amarelo_eutrófico_Tb_concrecioárioA_chern_MédMMarcarg/_casc	Acrisol	118	B2	80	200	4	37	41	22	4.3	0.16	2.666666667	1.4
-8.4333	-50.25	Podzólico_vermelho_amarelo_eutrófico_Tb_endoconcrecionário	Acrisol	110	Ap	0	20	1	20	6	74	6	0.66	13.2	1.5
-8.4333	-50.25	Podzólico_vermelho_amarelo_eutrófico_Tb_endoconcrecionário	Acrisol	110	A2	21	44	2	20	6	74	6	0.33	13.2	1.5
-8.4333	-50.25	Podzólico_vermelho_amarelo_eutrófico_Tb_endoconcrecionário	Acrisol	110	B1	45	79	3	23	20	57	6	0.15	7.5	1.4
-8.4333	-50.25	Podzólico_vermelho_amarelo_eutrófico_Tb_endoconcrecionário	Acrisol	110	B2	80	200	4	23	20	57	6	0.15	7.5	1.4
-16.7167	-54.2833	Podzólico_vermelho_amarelo_eutrófico_Tb_méd/arg	Acrisol	127	A1	0	20	1	34	13	53	4.9	0.53	8.833333333	1.5
-16.7167	-54.2833	Podzólico_vermelho_amarelo_eutrófico_Tb_méd/arg	Acrisol	127	A2	21	60	2	34	13	53	4.9	0.265	8.833333333	1.5
-16.7167	-54.2833	Podzólico_vermelho_amarelo_eutrófico_Tb_méd/arg	Acrisol	127	B22t	61	200	3	24	45	31	4	0.26	3.714285714	1.4
-14.7167	-57.2667	Podzólico_vermelho_amarelo_eutrófico_Tb_plíntico_A_moderado	Acrisol	200	A1	0	15	1	15	16	69	4.9	2.23	9.695652174	1.5
-14.7167	-57.2667	Podzólico_vermelho_amarelo_eutrófico_Tb_plíntico_A_moderado	Acrisol	200	A2	16	49	2	15	16	69	4.9	1.115	9.695652174	1.5
-14.7167	-57.2667	Podzólico_vermelho_amarelo_eutrófico_Tb_plíntico_A_moderado	Acrisol	200	IIB2t	50	200	3	15	55	30	3.9	0.28	2.545454545	1.4
-10.2833	-51.35	Podzólico_vermelho_amarelo_eutrófico_Tb_raso	Acrisol	60	A1	0	10	1	25	42	33	6.2	4.6	12.77777778	1.5
-10.2833	-51.35	Podzólico_vermelho_amarelo_eutrófico_Tb_raso	Acrisol	60	A2	11	29	2	25	42	33	6.2	2.3	12.77777778	1.5
-10.2833	-51.35	Podzólico_vermelho_amarelo_eutrófico_Tb_raso	Acrisol	60	B2	30	200	3	18	65	16	5.5	0.5	7.142857143	1.4
-9.8833	-57.5667	Podzólico_vermelho_amarelo_eutrófico_Textura_argilosa_Tb	Acrisol	160	A1	0	15	1	32	22	47	6	4.3	12	1.5
-9.8833	-57.5667	Podzólico_vermelho_amarelo_eutrófico_Textura_argilosa_Tb	Acrisol	160	A2	16	44	2	32	22	47	6	2.15	12	1.5
-9.8833	-57.5667	Podzólico_vermelho_amarelo_eutrófico_Textura_argilosa_Tb	Acrisol	160	B21	45	200	3	17	43	40	5.6	0.2	12	1.4
-16.7167	-50.5	Podzólico_vermelho_amarelo_eutrófico_Textura_média/argilosa_Tb	Acrisol	130	A1	0	14	1	20	26	54	5.2	2.1	10	1.5
-16.7167	-50.5	Podzólico_vermelho_amarelo_eutrófico_Textura_média/argilosa_Tb	Acrisol	130	A2	15	44	2	20	26	54	5.2	1.05	10	1.5
-16.7167	-50.5	Podzólico_vermelho_amarelo_eutrófico_Textura_média/argilosa_Tb	Acrisol	130	Bt2	45	200	3	17	43	40	6	0.8	10	1.4
-16.4667	-50.4	Podzólico_vermelho_amarelo_eutrófico_Textura_média/argilosa_Tb	Acrisol	123	A1	0	13	1	19	19	63	5.8	2.1	12.35294118	1.5
-16.4667	-50.4	Podzólico_vermelho_amarelo_eutrófico_Textura_média/argilosa_Tb	Acrisol	123	A2	14	44	2	19	19	63	5.8	1.05	12.35294118	1.5
-16.4667	-50.4	Podzólico_vermelho_amarelo_eutrófico_Textura_média/argilosa_Tb	Acrisol	123	B1	45	72	3	11	36	53	7	0.2	10	1.4
-16.4667	-50.4	Podzólico_vermelho_amarelo_eutrófico_Textura_média/argilosa_Tb	Acrisol	123	B2	73	200	4	11	36	53	7	0.2	10	1.4
-15.0167	-59.4167	Podzólico_vermelho_amarelo_eutrófico_Textura_média/argilosa_Tb	Acrisol	140	A1	0	15	1	43	21	37	6	7.4	12	1.5
-15.0167	-59.4167	Podzólico_vermelho_amarelo_eutrófico_Textura_média/argilosa_Tb	Acrisol	140	A2	16	44	2	43	21	37	6	3.7	12	1.5
-15.0167	-59.4167	Podzólico_vermelho_amarelo_eutrófico_Textura_média/argilosa_Tb	Acrisol	140	B1	45	79	3	16	46	38	5.1	0.6	12	1.4
-15.0167	-59.4167	Podzólico_vermelho_amarelo_eutrófico_Textura_média/argilosa_Tb	Acrisol	140	B2	80	200	4	16	46	38	5.1	0.6	12	1.4
-16.15	-50.6167	Podzólico_vermelho_amarelo_eutrófico_Textura_média_cascalhenta/argilosa_com_cascalho_Tb	Acrisol	130	A1	0	17	1	24	27	49	5	3	14.28571429	1.5
-16.15	-50.6167	Podzólico_vermelho_amarelo_eutrófico_Textura_média_cascalhenta/argilosa_com_cascalho_Tb	Acrisol	130	A2	18	57	2	24	27	49	5	1.5	14.28571429	1.5
-16.15	-50.6167	Podzólico_vermelho_amarelo_eutrófico_Textura_média_cascalhenta/argilosa_com_cascalho_Tb	Acrisol	130	Bt21	58	200	3	13	49	38	6	0.9	10	1.4
-0.7833	-58.6667	Podzólico_vermelho_amarelo_eutrófico_Textura_muito_argilosa	Acrisol	150	A1	0	10	1	41	34	25	5.1	1.88	6.482758621	1.5
-0.7833	-58.6667	Podzólico_vermelho_amarelo_eutrófico_Textura_muito_argilosa	Acrisol	150	A2	11	49	2	41	34	25	5.1	0.94	6.482758621	1.5
-0.7833	-58.6667	Podzólico_vermelho_amarelo_eutrófico_Textura_muito_argilosa	Acrisol	150	B21	50	200	3	19	70	11	5.9	0.4	5	1.4
-10.0667	-59.1333	Podzólico_vermelho_amarelo_eutrófico_Textura_muito_argilosa_Tb	Acrisol	150	A1	0	10	1	37	33	30	4.5	1.53	12	1.5
-10.0667	-59.1333	Podzólico_vermelho_amarelo_eutrófico_Textura_muito_argilosa_Tb	Acrisol	150	A2	11	59	2	37	33	30	4.5	0.765	12	1.5
-10.0667	-59.1333	Podzólico_vermelho_amarelo_eutrófico_Textura_muito_argilosa_Tb	Acrisol	150	B22	60	200	3	18	75	8	5.4	0.39	12	1.4
-8.8833	-55.0667	Podzólico_vermelho_amarelo_eutrófico_Textura_muito_argilosa_Tb	Acrisol	95	A1	0	5	1	44	12	44	4.7	2.02	14.42857143	1.5
-8.8833	-55.0667	Podzólico_vermelho_amarelo_eutrófico_Textura_muito_argilosa_Tb	Acrisol	95	A2	6	54	2	44	12	44	4.7	1.01	14.42857143	1.5
-8.8833	-55.0667	Podzólico_vermelho_amarelo_eutrófico_Textura_muito_argilosa_Tb	Acrisol	95	B22	55	200	3	21	68	11	5.2	0.58	11.6	1.4
-15.9833	-59.1	Podzólico_vermelho_amarelo_Latossólico_álico	Acrisol	110	A1	0	10	1	17	12	72	4	0.8	11.42857143	1.5
-15.9833	-59.1	Podzólico_vermelho_amarelo_Latossólico_álico	Acrisol	110	A2	11	44	2	17	12	72	4	0.4	11.42857143	1.5
-15.9833	-59.1	Podzólico_vermelho_amarelo_Latossólico_álico	Acrisol	110	B1	45	79	3	18	21	61	4.1	0.2	10	1.4
-15.9833	-59.1	Podzólico_vermelho_amarelo_Latossólico_álico	Acrisol	110	B2	80	200	4	18	21	61	4.1	0.2	10	1.4
-15.9833	-57.5167	Podzólico_vermelho_amarelo_Latossólico_álico	Acrisol	140	A1	0	10	1	7	19	74	4	0.6	12	1.5
-15.9833	-57.5167	Podzólico_vermelho_amarelo_Latossólico_álico	Acrisol	140	A2	11	59	2	7	19	74	4	0.3	12	1.5
-15.9833	-57.5167	Podzólico_vermelho_amarelo_Latossólico_álico	Acrisol	140	B21	60	200	3	8	30	62	4	0.3	10	1.4
-15.6167	-57.9	Podzólico_vermelho_amarelo_Latossólico_distrófico	Acrisol	160	Ap	0	15	1	9	13	79	5.2	0.4	10	1.5
-15.6167	-57.9	Podzólico_vermelho_amarelo_Latossólico_distrófico	Acrisol	160	A2	16	44	2	9	13	79	5.2	0.2	10	1.5
-15.6167	-57.9	Podzólico_vermelho_amarelo_Latossólico_distrófico	Acrisol	160	B1	45	79	3	6	22	73	4.7	0.2	10	1.4
-15.6167	-57.9	Podzólico_vermelho_amarelo_Latossólico_distrófico	Acrisol	160	B2	80	200	4	6	22	73	4.7	0.2	10	1.4
-14.05	-59.8833	Podzólico_vermelho_amarelo_Latossólico_distrófico	Acrisol	140	A1	0	10	1	4	26	70	4	1.1	9.166666667	1.5
-14.05	-59.8833	Podzólico_vermelho_amarelo_Latossólico_distrófico	Acrisol	140	A2	11	49	2	4	26	70	4	0.55	9.166666667	1.5
-14.05	-59.8833	Podzólico_vermelho_amarelo_Latossólico_distrófico	Acrisol	140	B21t	50	200	3	6	45	49	5.3	0.4	13.33333333	1.4
-16.2667	-49.1333	Podzólico_vermelho_amarelo_latossólico_distrófico_A_moderado_Textura_argilosa	Acrisol	160	Ap	0	20	1	18	42	40	4.6	2.5	16.66666667	1.5
-16.2667	-49.1333	Podzólico_vermelho_amarelo_latossólico_distrófico_A_moderado_Textura_argilosa	Acrisol	160	A2	21	44	2	18	42	40	4.6	1.25	16.66666667	1.5
-16.2667	-49.1333	Podzólico_vermelho_amarelo_latossólico_distrófico_A_moderado_Textura_argilosa	Acrisol	160	B1	45	69	3	12	54	35	5.7	0.7	14	1.4
-16.2667	-49.1333	Podzólico_vermelho_amarelo_latossólico_distrófico_A_moderado_Textura_argilosa	Acrisol	160	B2	70	200	4	12	54	35	5.7	0.7	14	1.4
-1.5333	-57.7333	Podzólico_vermelho_amarelo_Plínico_A_fraco_Textura_média	Acrisol	85	A1	0	5	1	10	9	81	3.2	0.96	12	1.5
-1.5333	-57.7333	Podzólico_vermelho_amarelo_Plínico_A_fraco_Textura_média	Acrisol	85	A2	6	44	2	10	9	81	3.2	0.48	12	1.5
-1.5333	-57.7333	Podzólico_vermelho_amarelo_Plínico_A_fraco_Textura_média	Acrisol	85	B22	45	200	3	15	28	57	3.7	0.12	12	1.4
-5.6667	-49.8167	Podzólico_vermelho_amarelo_plíntico	Acrisol	140	A1	0	12	1	23	10	67	3.7	0.91	13	1.5
-5.6667	-49.8167	Podzólico_vermelho_amarelo_plíntico	Acrisol	140	A2	13	44	2	23	10	67	3.7	0.455	13	1.5
-5.6667	-49.8167	Podzólico_vermelho_amarelo_plíntico	Acrisol	140	B1	45	70	3	16	46	38	3.9	0.25	8.333333333	1.4
-5.6667	-49.8167	Podzólico_vermelho_amarelo_plíntico	Acrisol	140	B2	71	200	4	16	46	38	3.9	0.25	8.333333333	1.4
2.0167	-50.8	Podzólico_vermelho_amarelo_plíntico_Textura_média_argilosa	Acrisol	130	A1	0	10	1	53	10	37	4.1	0.9	11.25	1.5
2.0167	-50.8	Podzólico_vermelho_amarelo_plíntico_Textura_média_argilosa	Acrisol	130	A2	11	44	2	53	10	37	4.1	0.45	11.25	1.5
2.0167	-50.8	Podzólico_vermelho_amarelo_plíntico_Textura_média_argilosa	Acrisol	130	B1	45	69	3	54	30	16	4	0.13	13	1.4
2.0167	-50.8	Podzólico_vermelho_amarelo_plíntico_Textura_média_argilosa	Acrisol	130	B2	70	200	4	54	30	16	4	0.13	13	1.4
-3.7833	-59.5333	Podzólico_vermelho_amarelo_plínticoA_moderado_Textura_argilosa	Acrisol	100	A1	0	12	1	49	33	18	3.1	7.52	12	1.5
-3.7833	-59.5333	Podzólico_vermelho_amarelo_plínticoA_moderado_Textura_argilosa	Acrisol	100	A2	13	59	2	49	33	18	3.1	3.76	12	1.5
-3.7833	-59.5333	Podzólico_vermelho_amarelo_plínticoA_moderado_Textura_argilosa	Acrisol	100	B23pl	60	200	3	35	53	12	3.7	0.32	12	1.4
-1.6667	-55.3667	Podzólico_vermelho_amarelo_raso_A_fraco_Textura_média	Acrisol	60	A	0	10	1	11	10	79	1.3	0.91	13	1.5
-1.6667	-55.3667	Podzólico_vermelho_amarelo_raso_A_fraco_Textura_média	Acrisol	60	A2	11	39	2	11	10	79	1.3	0.455	13	1.5
-1.6667	-55.3667	Podzólico_vermelho_amarelo_raso_A_fraco_Textura_média	Acrisol	60	B	40	200	3	14	30	56	3.9	0.67	13.4	1.4
-13.4167	-60.5333	Podzólico_vermelho_amarelo_raso_cascalhento_eutrófico_Tb	Acrisol	50	A1	0	20	1	25	15	60	5.6	3	13.63636364	1.5
-13.4167	-60.5333	Podzólico_vermelho_amarelo_raso_cascalhento_eutrófico_Tb	Acrisol	50	A2	21	39	2	25	15	60	5.6	1.5	13.63636364	1.5
-13.4167	-60.5333	Podzólico_vermelho_amarelo_raso_cascalhento_eutrófico_Tb	Acrisol	50	B	40	200	3	14	31	54	5.1	0.6	12	1.4
-10.85	-58.4833	Podzólico_vermelho_amarelo_raso_distrófico_Textura_média_Tb	Acrisol	50	A1	0	20	1	8	19	73	4.2	3.2	12.8	1.5
-10.85	-58.4833	Podzólico_vermelho_amarelo_raso_distrófico_Textura_média_Tb	Acrisol	50	A2	21	34	2	8	19	73	4.2	1.6	12.8	1.5
-10.85	-58.4833	Podzólico_vermelho_amarelo_raso_distrófico_Textura_média_Tb	Acrisol	50	B2	35	200	3	12	32	56	4.6	0.9	12.85714286	1.4
-5.45	-47.5	Podzólico_vermelho_amarelo_Ta_eutrófico_A_moderado	Acrisol	200	A1	0	15	1	30	14	56	5.3	1.57	8.263157895	1.5
-5.45	-47.5	Podzólico_vermelho_amarelo_Ta_eutrófico_A_moderado	Acrisol	200	A2	16	36	2	30	14	56	5.3	0.785	8.263157895	1.5
-5.45	-47.5	Podzólico_vermelho_amarelo_Ta_eutrófico_A_moderado	Acrisol	200	B21t	37	200	3	15	31	44	4.2	0.19	3.8	1.4
-8.9167	-51.4333	Podzólico_vermelho_amarelo_Tb	Acrisol	160	A1	0	20	1	4	26	70	4.1	1.5	12.5	1.5
-8.9167	-51.4333	Podzólico_vermelho_amarelo_Tb	Acrisol	160	A2	21	44	2	4	26	70	4.1	0.75	12.5	1.5
-8.9167	-51.4333	Podzólico_vermelho_amarelo_Tb	Acrisol	160	B1	45	79	3	5	52	44	4.3	0.4	13.33333333	1.4
-8.9167	-51.4333	Podzólico_vermelho_amarelo_Tb	Acrisol	160	B2	80	200	4	5	52	44	4.3	0.4	13.33333333	1.4
-8.85	-53.8333	Podzólico_vermelho_amarelo_Tb	Acrisol	160	A1	0	20	1	3	12	86	3.8	0.4	8	1.5
-8.85	-53.8333	Podzólico_vermelho_amarelo_Tb	Acrisol	160	A2	21	44	2	3	12	86	3.8	0.2	8	1.5
-8.85	-53.8333	Podzólico_vermelho_amarelo_Tb	Acrisol	160	B1	45	79	3	3	33	63	4.1	0.2	6.666666667	1.4
-8.85	-53.8333	Podzólico_vermelho_amarelo_Tb	Acrisol	160	B2	80	200	4	3	33	63	4.1	0.2	6.666666667	1.4
-7.4667	-46.0833	Podzólico_vermelho_amarelo_Tb_álico_A_fraco	Acrisol	120	A	0	18	1	5	10	85	4.1	0.36	9	1.5
-7.4667	-46.0833	Podzólico_vermelho_amarelo_Tb_álico_A_fraco	Acrisol	120	A2	19	59	2	5	10	85	4.1	0.18	9	1.5
-7.4667	-46.0833	Podzólico_vermelho_amarelo_Tb_álico_A_fraco	Acrisol	120	B22t	60	200	3	13	25	62	3.9	0.23	7.666666667	1.4
-7.45	-46.1	Podzólico_vermelho_amarelo_Tb_álico_A_fraco	Acrisol	70	A1	0	20	1	11	6	83	4.1	0.36	7.2	1.5
-7.45	-46.1	Podzólico_vermelho_amarelo_Tb_álico_A_fraco	Acrisol	70	A2	21	54	2	11	6	83	4.1	0.18	7.2	1.5
-7.45	-46.1	Podzólico_vermelho_amarelo_Tb_álico_A_fraco	Acrisol	70	B2tcn	55	200	3	17	11	72	4	0.22	5.5	1.4
-5.15	-47.5167	Podzólico_vermelho_amarelo_Tb_álico_A_fraco	Acrisol	130	A	0	30	1	12	12	76	4.6	0.54	9	1.5
-5.15	-47.5167	Podzólico_vermelho_amarelo_Tb_álico_A_fraco	Acrisol	130	A2	31	44	2	12	12	76	4.6	0.27	9	1.5
-5.15	-47.5167	Podzólico_vermelho_amarelo_Tb_álico_A_fraco	Acrisol	130	B1	45	69	3	11	19	70	3.8	0.14	7	1.4
-5.15	-47.5167	Podzólico_vermelho_amarelo_Tb_álico_A_fraco	Acrisol	130	B2	70	200	4	11	19	70	3.8	0.14	7	1.4
-6.9833	-51.6333	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	140	A1	0	4	1	11	26	63	3.4	1.56	8.666666667	1.5
-6.9833	-51.6333	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	140	A2	5	52	2	11	26	63	3.4	0.78	8.666666667	1.5
-6.9833	-51.6333	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	140	B2tcn	53	200	3	10	57	33	3.6	0.53	5.888888889	1.4
-6.9167	-51.3667	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	140	A1	0	5	1	10	18	72	3.4	1.47	8.166666667	1.5
-6.9167	-51.3667	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	140	A2	6	29	2	10	18	72	3.4	0.735	8.166666667	1.5
-6.9167	-51.3667	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	140	B2tcn	30	200	3	11	41	48	3.7	0.4	5	1.4
-6.8833	-51.65	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	80	A1	0	4	1	13	10	77	4.1	1.16	8.285714286	1.5
-6.8833	-51.65	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	80	A2	5	41	2	13	10	77	4.1	0.58	8.285714286	1.5
-6.8833	-51.65	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	80	B2tcn	42	200	3	15	38	47	3.9	0.21	3	1.4
-6.8	-51.5833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	140	A1	0	5	1	11	8	81	3.9	1.77	11.8	1.5
-6.8	-51.5833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	140	A2	6	44	2	11	8	81	3.9	0.885	11.8	1.5
-6.8	-51.5833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	140	B1	45	69	3	16	29	55	3.5	0.17	3.4	1.4
-6.8	-51.5833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	140	B2	70	200	4	16	29	55	3.5	0.17	3.4	1.4
-6.7667	-51.4167	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	60	A1	0	4	1	17	12	71	3.9	2.28	7.6	1.5
-6.7667	-51.4167	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	60	A2	5	29	2	17	12	71	3.9	1.14	7.6	1.5
-6.7667	-51.4167	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	60	B2tcn	30	200	3	17	38	45	3.8	0.36	6	1.4
-5.4333	-47.6167	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	110	A1	0	20	1	37	22	41	4.3	1.18	9.833333333	1.5
-5.4333	-47.6167	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	110	A2	21	59	2	37	22	41	4.3	0.59	9.833333333	1.5
-5.4333	-47.6167	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	110	B3t	60	200	3	39	51	10	3.7	0.13	4.333333333	1.4
-2.4167	-57.75	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	165	A1	0	9	1	7	41	52	3.4	2.29	10.9047619	1.5
-2.4167	-57.75	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	165	A2	10	44	2	7	41	52	3.4	1.145	10.9047619	1.5
-2.4167	-57.75	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	165	B1	45	69	3	7	67	26	4.3	0.31	6.2	1.4
-2.4167	-57.75	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	165	B2	70	200	4	7	67	26	4.3	0.31	6.2	1.4
-1.8	-55.3	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	100	A	0	20	1	12	11	77	3.7	0.66	8.25	1.5
-1.8	-55.3	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	100	A2	21	44	2	12	11	77	3.7	0.33	8.25	1.5
-1.8	-55.3	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	100	B1	45	79	3	15	23	62	3.7	0.23	11.5	1.4
-1.8	-55.3	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	100	B2	80	200	4	15	23	62	3.7	0.23	11.5	1.4
-1.8	-54.6833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	70	A1	0	10	1	27	20	53	4.3	1.82	11.375	1.5
-1.8	-54.6833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	70	A2	11	53	2	27	20	53	4.3	0.91	11.375	1.5
-1.8	-54.6833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	70	B3t	54	200	3	28	58	14	3.7	0.07	1.4	1.4
-1.7667	-55.4833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	100	A	0	20	1	5	10	85	3.7	0.75	12.5	1.5
-1.7667	-55.4833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	100	A2	21	44	2	5	10	85	3.7	0.375	12.5	1.5
-1.7667	-55.4833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	100	B1	45	79	3	5	17	78	4.2	0.22	7.333333333	1.4
-1.7667	-55.4833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	100	B2	80	200	4	5	17	78	4.2	0.22	7.333333333	1.4
-1.75	-55.3167	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	100	A	0	20	1	6	8	86	3.3	0.59	7.375	1.5
-1.75	-55.3167	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	100	A2	21	44	2	6	8	86	3.3	0.295	7.375	1.5
-1.75	-55.3167	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	100	B1	45	79	3	10	26	64	3.8	0.51	6.375	1.4
-1.75	-55.3167	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	100	B2	80	200	4	10	26	64	3.8	0.51	6.375	1.4
-1.7333	-55.0833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	120	A	0	20	1	5	8	87	4.1	0.55	6.875	1.5
-1.7333	-55.0833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	120	A2	21	44	2	5	8	87	4.1	0.275	6.875	1.5
-1.7333	-55.0833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	120	B1	45	89	3	10	23	67	4	0.26	5.2	1.4
-1.7333	-55.0833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	120	B2	90	200	4	10	23	67	4	0.26	5.2	1.4
-1.6833	-55.5167	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	181	A1	0	10	1	3	6	91	3.6	0.37	6.166666667	1.5
-1.6833	-55.5167	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	181	A2	11	48	2	3	6	91	3.6	0.185	6.166666667	1.5
-1.6833	-55.5167	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	181	B1t	49	200	3	6	18	76	4.1	0.27	6.75	1.4
-1.5833	-54.8667	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	80	A	0	20	1	25	31	44	3.8	0.93	8.454545455	1.5
-1.5833	-54.8667	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	80	A2	21	59	2	25	31	44	3.8	0.465	8.454545455	1.5
-1.5833	-54.8667	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	80	Bt	60	200	3	24	41	35	3.8	0.42	7	1.4
-1.5833	-54.8333	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	80	A	0	20	1	27	23	50	4	1.94	10.77777778	1.5
-1.5833	-54.8333	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	80	A2	21	59	2	27	23	50	4	0.97	10.77777778	1.5
-1.5833	-54.8333	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	80	B2t	60	200	3	22	50	28	4.9	0.13	4.333333333	1.4
-1.5667	-54.7167	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	54	A	0	13	1	24	18	58	4.1	1.37	6.85	1.5
-1.5667	-54.7167	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	54	A2	14	38	2	24	18	58	4.1	0.685	6.85	1.5
-1.5667	-54.7167	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	54	B2t	39	200	3	33	32	35	4	0.3	3.75	1.4
-1.5	-55.7667	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	80	A	0	20	1	3	15	82	3.6	0.87	10.875	1.5
-1.5	-55.7667	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	80	A2	21	59	2	3	15	82	3.6	0.435	10.875	1.5
-1.5	-55.7667	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	80	B2t	60	200	3	6	33	61	4	0.07	2.333333333	1.4
-1.35	-55.7833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	60	A	0	20	1	37	18	45	3.6	0.78	7.8	1.5
-1.35	-55.7833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	60	A2	21	39	2	37	18	45	3.6	0.39	7.8	1.5
-1.35	-55.7833	Podzólico_vermelho_amarelo_Tb_álico_A_moderado	Acrisol	60	Bt	40	200	3	18	45	37	3.7	0.23	3.833333333	1.4
-5.1667	-47.85	Podzólico_vermelho_amarelo_Tb_álico_abrúptico_A_moderado	Acrisol	200	A1	0	20	1	13	10	77	4.1	0.64	9.142857143	1.5
-5.1667	-47.85	Podzólico_vermelho_amarelo_Tb_álico_abrúptico_A_moderado	Acrisol	200	A2	21	54	2	13	10	77	4.1	0.32	9.142857143	1.5
-5.1667	-47.85	Podzólico_vermelho_amarelo_Tb_álico_abrúptico_A_moderado	Acrisol	200	B21t	55	200	3	14	28	58	3.7	0.17	5.666666667	1.4
-2.8	-57.15	Podzólico_vermelho_amarelo_Tb_álico_câmbico_A_moderado	Acrisol	115	A11	0	9	1	30	46	24	3.2	4.64	13.25714286	1.5
-2.8	-57.15	Podzólico_vermelho_amarelo_Tb_álico_câmbico_A_moderado	Acrisol	115	A2	10	62	2	30	46	24	3.2	2.32	13.25714286	1.5
-2.8	-57.15	Podzólico_vermelho_amarelo_Tb_álico_câmbico_A_moderado	Acrisol	115	B22	63	200	3	14	75	11	3.7	0.38	4.75	1.4
-3.3667	-59.8667	Podzólico_vermelho_amarelo_Tb_álico_câmbico_plíntico_A_proeminente	Acrisol	160	A11	0	14	1	37	24	39	3.9	1.54	9.625	1.5
-3.3667	-59.8667	Podzólico_vermelho_amarelo_Tb_álico_câmbico_plíntico_A_proeminente	Acrisol	160	A2	15	44	2	37	24	39	3.9	0.77	9.625	1.5
